order_id,order_size,product_type,line_id,treatment,num_operations,operators,shifts,efficiency,wip,setup_time,leadtime,throughput,defect_rate
1194,147,A,2,1,5,2,1,0.9248927152408832,54,0.09856542036377999,0.426904061023933,126.49212066636363,0.03842209487170625
1195,102,G,10,0,3,5,3,0.5400631403268314,53,0.0,0.27028623532755053,196.0884169176101,0.06694896421362624
1196,221,I,7,0,4,3,1,0.5806880397522773,54,0.09647383034753322,1.100489384855008,49.06907848739915,0.050999952658550535
1197,107,B,5,0,6,4,1,0.5013955268078197,59,0.0783797586047488,1.2914761116860525,45.68415897602172,0.030523433281835897
1198,102,E,4,0,5,5,3,0.5815181555904214,75,0.09368889475615408,0.32533959620601827,230.5283490685436,0.0499016384986675
1199,182,I,4,0,4,5,2,0.526437208447314,64,0.0949833265637754,0.5447698915627932,117.48079508653059,0.0829070990454149
1200,131,D,6,0,7,6,2,0.37320806846586435,71,0.11183142036906196,0.9390937237627301,75.60480727687063,0.042375254254542534
1201,133,G,5,0,3,3,2,0.5919402394982347,45,0.08324313407954888,0.3521313206528296,127.79323326471724,0.036190445768671566
1202,110,A,2,1,5,4,1,0.8582613657939683,40,0.0,0.3827404480861369,104.50946640214488,0.023476473900382815
1203,117,E,5,0,5,3,2,0.3602247221892516,61,0.10536531419064404,0.8511097821349606,71.67113018838177,0.054285649834762625
1204,102,D,2,1,7,4,2,0.8834602263230603,43,0.08298434502743693,0.2735763516786681,157.177328143136,0.024796937250716633
1205,79,G,7,0,3,3,1,0.5467729466362021,37,0.06978907899261008,0.8022225066118446,46.121867306201686,0.03624431410349138
1206,165,C,6,0,4,6,1,0.38371077496715145,88,0.09647524099975946,1.7288386486671576,50.90122208214358,0.05296242628678207
1207,97,J,3,0,5,3,1,0.39226652479644075,33,0.09401970055006449,1.2066674431852629,27.348048699225096,0.04316434857354303
1208,596,G,7,0,3,3,1,0.36008818373584256,32,0.0,0.8438552165421921,37.92119711142418,0.05070742834177278
1209,86,B,1,1,6,3,1,0.8,48,0.05132366989310147,0.734987618263821,65.3072226078924,0.03847561958466357
1210,151,I,5,0,4,4,1,0.23606766040484287,43,0.07904450107721803,1.4907934090503667,28.84370144042355,0.06375804165784797
1211,124,C,7,0,4,2,1,0.5443242393493738,56,0.10496049433371069,1.7921134218917059,31.248022204357987,0.018986065989029154
1212,160,A,4,0,5,5,3,0.39137748720846693,70,0.07714012058446806,0.6605202865148285,105.97706297462601,0.07231657999657765
1213,204,H,10,0,6,4,1,0.31848296825057415,66,0.11870784300099256,2.4431600234058677,27.014194472613067,0.055127612560522184
1214,180,E,3,0,5,2,1,0.5359029585497092,40,0.12495424583719639,0.8755954152235147,45.6831994600944,0.06380116679617333
1215,134,C,3,0,4,3,1,0.5067049065390182,39,0.11999378307890712,0.9748056357164336,40.00797550922748,0.06534293802871484
1216,202,G,5,0,3,3,1,0.5625972482151902,59,0.0982981567929297,0.9295988973907591,63.46823362807756,0.0473493674915845
1217,153,J,6,0,5,5,3,0.38862357633278166,76,0.11661618201604648,0.412562554566705,184.2144885878439,0.02053461368433905
1218,224,C,9,0,4,3,2,0.4874488531635942,57,0.11582991288441233,0.5384543454164358,105.85855696998175,0.028392577299057208
1219,113,E,3,0,5,2,1,0.36087381032787147,45,0.06752164314860065,1.4450039353143194,31.14178370054856,0.06526284601419315
1220,235,C,4,0,4,7,3,0.5664613918164263,77,0.12471334572018664,0.3921027011573083,196.37712204667585,0.08141714299514399
1221,69,C,10,0,4,4,2,0.4009804454174429,42,0.10756621119281719,0.5083250367718689,82.62429933949755,0.06883805923522042
1222,123,E,4,0,5,4,3,0.5326759634737787,52,0.10042861142751534,0.2615620501895871,198.80559875681132,0.024105864927716453
1223,183,H,1,1,6,4,2,0.8099536545197179,36,0.09400394466080364,0.18970397162078695,189.7693532319029,0.060066489197500655
1224,352,B,8,0,6,4,2,0.37323883083103176,47,0.12014235646824747,0.6484708298699922,72.47820231084678,0.07542060198862281
1225,126,H,10,0,6,5,1,0.39667335612774035,61,0.05001034943447297,1.5983336282371183,38.16474791141067,0.057544591731896924
1226,88,J,9,0,5,4,1,0.6,36,0.07604234216177688,0.6104465539360803,58.973221763439675,0.02217794734652474
1227,166,E,6,0,5,5,3,0.4087263960785155,78,0.10367447903755343,0.6360446926082916,122.63289184937251,0.04751003863787495
1228,240,C,7,0,4,4,1,0.4980636329711848,29,0.0,0.9588136991415911,30.245708864989293,0.028839294822837112
1229,80,E,5,0,5,2,2,0.30588895927965754,49,0.09614387825385176,0.8087557426340435,60.58689591546081,0.023209641528699258
1230,57,H,4,0,6,6,3,0.5949133891776541,70,0.11314642190239078,0.2960608752034575,236.43786080107662,0.056285348436023674
1231,89,C,2,1,4,3,2,0.8,43,0.04655454403597445,0.20283311571882232,211.9969406751549,0.028304654713646866
1232,61,C,8,0,4,5,1,0.480080406396695,63,0.11894156753955767,1.4183601907184704,44.41749029073309,0.0
1233,268,J,4,0,5,6,2,0.4611079289846108,69,0.06346866524660114,0.5990296916114755,115.18627701805589,0.05359636429602961
1234,374,H,1,1,6,3,1,0.8,37,0.0,0.4689772551748965,78.89508412556495,0.03962575851307889
1235,195,J,6,0,5,7,2,0.5949560332792703,87,0.09872547699294504,0.4809006705986501,180.91053999092554,0.054654583493521064
1236,125,I,10,0,4,5,2,0.5705661471532373,65,0.12406328164224141,0.5178152615134675,125.52739332173869,0.08125336179495518
1237,91,A,2,1,5,5,1,0.8089816919597508,54,0.10162103695299797,0.5995904501945966,90.06147443221343,0.038944050391801446
1238,152,J,9,0,5,5,1,0.4481640024553402,13,0.0,0.30730013143784585,42.30391942617624,0.04365303089110759
1239,168,G,3,0,3,2,1,0.5751186954620724,64,0.10552661686002111,1.663230918020831,38.47932316948334,0.05804703976908683
1240,105,G,7,0,3,1,1,0.4822693478938283,31,0.08153855207368846,0.6805125621465475,45.55389822961738,0.044610124885920276
1241,117,I,3,0,4,2,1,0.6,43,0.13269526971391088,0.6164587851171439,69.7532439120465,0.06700935407025117
1242,172,C,1,1,4,3,1,0.8865730143581066,47,0.10452335969033749,0.46309836154620243,101.49031804620388,0.03171031034982525
1243,187,F,6,0,8,6,3,0.42821276576479295,95,0.09869092043155658,0.5047720239680321,188.2037741576908,0.07325755387494312
1244,144,D,8,0,7,5,1,0.5832659288217741,68,0.08821562122584897,0.9197852743038635,73.93029862482369,0.040299517193018074
1245,148,G,7,0,3,1,1,0.5481004709102418,46,0.0,0.8487503760522928,54.19732502971625,0.11311075754771265
1246,191,J,8,0,5,6,2,0.29951851286082426,58,0.07356148239841057,0.7144281510169801,81.18381102065712,0.05373373546608192
1247,69,A,3,0,5,1,1,0.3066057273877508,49,0.09991056661141189,2.337100913744845,20.96614643887372,0.06037753767727713
1248,264,C,7,0,4,3,1,0.5716613160002908,39,0.10368048289534726,0.7126961707816223,54.72177570033559,0.07374097842536312
1249,117,B,5,0,6,5,1,0.4599349938307983,64,0.14666943071793848,1.6088594096017834,39.77973439944075,0.07439327701884839
1250,224,A,9,0,5,4,2,0.40504113744499676,35,0.0890152269337485,0.5567309714809309,62.86698925137636,0.04505841126384561
1251,84,B,4,0,6,4,2,0.4302513368957492,73,0.09910529879169559,0.8279993015041565,88.16432558262677,0.06586790403551115
1252,123,C,10,0,4,5,2,0.45279203712420923,58,0.11381401778697275,0.6496801894087648,89.27469383479638,0.05285376824403261
1253,330,J,10,0,5,5,1,0.47596897115807185,60,0.07895740473979862,1.5247382601272288,39.351016216378945,0.02163264800470309
1254,167,J,10,0,5,5,2,0.5065208062128571,63,0.0,0.5125986560029596,122.90317046722076,0.06474079939277534
1255,153,C,4,0,4,8,3,0.3848269434261034,80,0.10408021361308997,0.63063598048433,126.85606669406937,0.06739672565965173
1256,118,J,10,0,5,3,2,0.5777726886696676,34,0.0,0.21620379969288925,157.25903082321375,0.05925574773056616
1257,278,C,7,0,4,4,1,0.5463582382538773,35,0.0,0.7500874099790558,46.66122845733044,0.0625620593966741
1258,131,G,10,0,3,4,1,0.44344400104490567,53,0.05892982177561206,1.2138186640079975,43.66385323570111,0.037908429145874584
1259,288,E,9,0,5,3,1,0.5994911157482952,27,0.10475750312697735,0.5751407013955344,46.94503437939028,0.04490784027972233
1260,230,H,6,0,6,6,3,0.3784164463255057,84,0.10201243092420366,0.6451848660972361,130.19524234677309,0.07265738847440091
1261,134,B,4,0,6,5,2,0.5811235652594713,59,0.1035475868116856,0.5426002992120327,108.73565695721167,0.06692318525480567
1262,213,H,6,0,6,8,3,0.2576683095016994,73,0.0,0.8075088305408319,90.40148818076453,0.05236700402246873
1263,99,D,2,1,7,5,2,0.8223691573825583,45,0.07786807218466812,0.28016228920269826,160.62118898322666,0.024217507477233027
1264,99,I,9,0,4,5,1,0.30052694158935783,61,0.09364592537866386,1.9208143924562824,31.757363043284442,0.03969121417128085
1265,150,A,8,0,5,4,2,0.522975175404636,62,0.0931596530839045,0.4328668525895481,143.2311105114567,0.02693034938222713
1266,123,C,1,1,4,4,1,1.0,39,0.0,0.36871200231560297,105.77361126046972,0.014425235283948814
1267,552,F,6,0,8,7,3,0.555830783607801,78,0.12482859903754465,0.3372111577566434,231.309072092717,0.06279275148230677
1268,74,G,1,1,3,4,2,0.8518133148496554,44,0.12404145689947331,0.2618821155437585,168.01452786739816,0.033685406249947134
1269,178,G,2,1,3,2,2,0.8,58,0.08000858975426577,0.351056189079863,165.21571703954598,0.03687857799206149
1270,144,J,8,0,5,4,1,0.4658299193748378,53,0.09012439299035267,0.7891991608827487,67.15668569733086,0.017992890007151797
1271,266,E,1,1,5,4,1,0.863089082681301,38,0.09609338584272042,0.4203742868807359,90.39563357209084,0.03184722093181414
1272,144,B,6,0,6,6,2,0.44270885724999215,91,0.12298755546238041,0.6900644227673123,131.87174559017214,0.07578581745075348
1273,117,I,4,0,4,5,3,0.37127627418626447,75,0.10489400852923415,0.5976901187692558,125.48308503817593,0.09592678631858717
1274,130,B,8,0,6,5,1,0.5429886015457185,71,0.13444896133751227,1.3084068223125243,54.26446789272476,0.06682077921096555
1275,286,J,3,0,5,1,1,0.6,29,0.0644156922534081,0.6563236273369377,44.1855188387302,0.06435703821270726
1276,120,G,7,0,3,3,1,0.3552215315256906,53,0.07801617817994323,1.71155816551022,30.96593564157404,0.08594694050315008
1277,165,H,5,0,6,2,2,0.5089990189004833,50,0.043667828589605835,0.5457592263237929,91.61549193917897,0.03443986182520309
1278,107,I,9,0,4,5,1,0.4729267186217435,39,0.0,0.760219675230615,51.300961117810104,0.05608667343787502
1279,131,A,4,0,5,6,2,0.4156411466452689,64,0.0978966853184564,0.7221345402831953,88.62614433994736,0.026915091787132306
1280,256,H,10,0,6,4,2,0.4802989924615744,51,0.0780230634804332,0.6225438390516345,81.92194155786996,0.0575774377137855
1281,183,J,5,0,5,3,1,0.5574044578268109,36,0.12349291460017098,0.7851616448537897,45.85043122770446,0.0769779705133135
1282,82,J,9,0,5,3,1,0.6,67,0.11183862808796435,1.1962755227380948,56.00716450893108,0.04936234212481245
1283,168,J,1,1,5,4,1,0.8447118756922745,32,0.11452509499684922,0.39489361518312416,81.03448313582034,0.02351435813034908
1284,187,G,7,0,3,5,1,0.3822228169492692,44,0.0,1.2748936993401738,34.51268134964693,0.03752614773679802
1285,58,C,7,0,4,2,1,0.4937082724738386,46,0.09519927367998687,1.2288566987410314,37.43316860877854,0.0
1286,45,G,8,0,3,6,2,0.4626727624261732,81,0.11847350426599043,0.6225086797288085,130.11866763895898,0.02658443062666727
1287,55,C,6,0,4,8,2,0.28793097437553555,90,0.12518633159790102,1.144263409694062,78.65321851378872,0.0510655742112974
1288,263,C,9,0,4,3,2,0.5356394815220383,41,0.11154235011276287,0.4088629946088643,100.27808958162706,0.04701765713569775
1289,552,A,10,0,5,6,1,0.4205327657581142,65,0.11044890421853389,1.3571397070291733,47.89484801258029,0.0410280625378176
1290,123,A,9,0,5,2,2,0.3600770838745221,59,0.08076555444217738,0.7983821992592887,73.89944321746923,0.05616652965479124
1291,174,B,6,0,6,3,2,0.5533242158677067,87,0.1262888914891232,0.5745395739428575,151.42560050816073,0.04986432720001357
1292,102,E,5,0,5,2,1,0.22839707138348023,61,0.09829893339496901,2.947240979394034,20.697323505776534,0.06491747257957868
1293,127,G,5,0,3,5,2,0.5919402394982347,57,0.11946428212268173,0.48200553331928964,118.25590384300031,0.05324193110554517
1294,78,G,1,1,3,4,2,0.8956938629867554,47,0.11027218588830444,0.27784833572602013,169.15703265664195,0.045495772300228166
1295,220,C,2,1,4,4,2,0.8738050897431585,56,0.09019199586853675,0.21317192652655012,262.698756409772,0.04591020661825129
1296,96,J,6,0,5,6,2,0.5949560332792703,69,0.09281736743782251,0.40516803567024934,170.2997125275609,0.023990995421561728
1297,192,G,9,0,3,3,2,0.5652516993722999,31,0.051138327563020926,0.22277866903312432,139.1515630044037,0.029662229017417763
1298,100,C,10,0,4,4,1,0.37762912767018725,56,0.1192784623097569,1.4989536762488276,37.35939334705895,0.049111296108059414
1299,308,J,10,0,5,3,1,0.5058976504269943,45,0.09583614534438525,0.7184968851626412,62.63075168351448,0.07709979268683215
1300,180,D,4,0,7,4,2,0.5454991861321107,75,0.08592903446342759,0.5314919725238811,141.11219713037167,0.06562476784902738
1301,291,G,1,1,3,3,2,0.9515243191676137,40,0.0,0.19954782921016354,200.45319539844277,0.04121373094713281
1302,68,H,10,0,6,4,1,0.5618208414769024,52,0.11558081488068016,0.9557320650565716,54.408554344069245,0.05422499035417438
1303,199,G,2,1,3,5,2,0.8,59,0.10414545131669396,0.3244635531889689,181.83860535373645,0.010964836816600378
1304,63,G,9,0,3,3,2,0.6,29,0.0,0.19034169773592632,152.3575776876469,0.08010391997758079
1305,203,I,8,0,4,4,2,0.46170255352293277,57,0.13458601732089515,0.752909059139067,75.70635431744984,0.02017840152777053
1306,172,J,1,1,5,4,2,1.0,35,0.08249816489249956,0.14606213790431222,239.6240429051442,0.04726172260271985
1307,245,E,5,0,5,7,1,0.5872815544422909,62,0.1177971390357099,1.0530234989635878,58.8780782774762,0.05841533125037173
1308,580,A,1,1,5,2,2,0.833875230723867,42,0.10266886558087962,0.3407543492406707,123.25594697057234,0.030417743562158678
1309,333,C,8,0,4,4,2,0.3604041722353376,64,0.10879809487541828,0.8620614512194027,74.24064712494771,0.07150558191670946
1310,84,G,1,1,3,4,2,0.8157170116722499,35,0.07534588958942932,0.2135397959297842,163.90387490820981,0.04436438197338778
1311,187,C,5,0,4,4,2,0.598545192510161,57,0.1215491391949145,0.5028108415328882,113.36271076858175,0.028009938653162186
1312,292,G,10,0,3,5,1,0.3831890024850791,62,0.14274908891151156,1.1793181362375706,52.57275208011408,0.03484597485519917
1313,256,B,5,0,6,3,1,0.5020085765867951,52,0.07990547544709091,1.362853045863672,38.15525096988456,0.056585001243186675
1314,152,G,1,1,3,1,1,0.8678640466726206,43,0.0,0.4357759818281802,98.67455250655425,0.03331099752218231
1315,124,I,9,0,4,4,2,0.49192270709594527,34,0.10305778533201286,0.27369776603160995,124.22461641894903,0.09213223096352147
1316,67,I,2,1,4,4,1,0.8,49,0.09144264798760361,0.48584740537956345,100.85471170051683,0.03705359247168525
1317,68,C,7,0,4,3,1,0.515855282671931,40,0.0,1.0294864199882492,38.854325053123645,0.0695516429355238
1318,126,G,10,0,3,4,1,0.4567032187311187,58,0.0,0.835022159962035,69.45923447425278,0.037776229954994286
1319,97,C,2,1,4,5,1,0.8183794688284441,54,0.07450726228289037,0.4084788153440179,132.19779820043198,0.020882345033598964
1320,346,H,10,0,6,5,2,0.5618208414769024,58,0.08705948399402688,0.6278415863813809,92.37999084177906,0.05040247805991415
1321,70,A,1,1,5,2,2,0.8280173737186676,27,0.12926922693106685,0.24434720790866615,110.49850019195739,0.008324169447777736
1322,143,I,3,0,4,3,1,0.34643738906337046,39,0.10215271123006049,1.2241436383394029,31.859006393159035,0.06085419862490752
1323,194,I,10,0,4,4,1,0.5089542867828861,42,0.10438304719308161,0.7331412794552872,57.287730451087626,0.053517588537165435
1324,60,A,10,0,5,5,1,0.5154482804111327,64,0.08938044271909706,1.4316154114957589,44.704743666549724,0.055775193071041375
1325,164,D,8,0,7,4,2,0.35681363616755213,68,0.07841394425344518,0.9051155484952341,75.12852929446505,0.02950947712849383
1326,157,A,4,0,5,6,2,0.5386673279975519,67,0.0930098624608246,0.5904128819679539,113.47990879988386,0.07053651191174112
1327,130,A,9,0,5,5,1,0.5418937569552439,35,0.09826047804746552,0.6379873162539729,54.860024812886785,0.006187941671977254
1328,102,J,9,0,5,3,1,0.5168013833080684,51,0.099291851219093,1.1001268632895034,46.35828984986718,0.04263883435712639
1329,121,I,4,0,4,6,2,0.3150245107441253,77,0.12556821790523776,1.1139159383169688,69.12550341665852,0.059954602191179845
1330,113,G,3,0,3,3,1,0.37594373455938307,25,0.11898526348564618,0.6753479686562077,37.017953944163686,0.058625676337725974
1331,82,J,3,0,5,4,1,0.49941513589224934,57,0.07859063513959857,2.225483943527108,25.612406760240322,0.056538217284783504
1332,141,B,10,0,6,6,1,0.5826313213309104,58,0.11176326618824045,0.7549235971599969,76.82896682286062,0.06032110029551129
1333,229,C,3,0,4,4,1,0.46734375467328704,26,0.1318984041617203,0.6045032770228945,43.01051952612541,0.04975446932995649
1334,171,A,9,0,5,5,1,0.49007937283741915,36,0.11001496731953685,0.7977986441573648,45.12416793841911,0.06518750998778905
1335,100,G,9,0,3,4,2,0.5480351276467402,34,0.10909751601327687,0.30707616999639026,110.72171442153808,0.04978121896079828
1336,184,J,2,1,5,5,2,0.8466603573788442,46,0.06540188605146416,0.22112965288679218,208.02275678309775,0.03800339997296152
1337,119,C,6,0,4,7,3,0.5952891474310112,85,0.07378708431391255,0.4099487814614136,207.34297513212786,0.04985488603068678
1338,126,E,10,0,5,3,2,0.522464607191627,37,0.15311520897825331,0.27529490736089496,134.40132385556714,0.06513369221177315
1339,370,J,1,1,5,3,2,0.8508544451428481,37,0.10798055550120157,0.1806601342549707,204.80445313840443,0.05546284950683731
1340,138,I,5,0,4,2,2,0.5410921409029018,61,0.07967210044705378,0.5004569742912819,121.88860008672005,0.0588447908702215
1341,165,E,9,0,5,5,1,0.3002204964118784,46,0.07727681434656859,1.7636504617158153,26.082265731525762,0.03078459968652621
1342,100,J,10,0,5,4,2,0.4926126973036374,69,0.09989983590875852,0.6166272047459643,111.89905257006355,0.02584719393190514
1343,209,I,10,0,4,4,2,0.27026677765319757,51,0.10087434902966166,0.9164275729217176,55.650879029538416,0.0442075394558474
1344,101,F,4,0,8,3,2,0.6,77,0.08099694939896257,0.575796524620241,133.72779568404712,0.05212145152773677
1345,211,D,8,0,7,4,2,0.520325993416966,80,0.0,0.6963547582903491,114.88397120515337,0.06324612284736604
1346,66,E,9,0,5,2,2,0.3768452344901606,67,0.0,1.164527673852912,57.534055655651656,0.04159754045456213
1347,52,C,3,0,4,2,1,0.3669048976182199,37,0.0,1.092892313841234,33.855119604560635,0.057141016304593846
1348,79,A,8,0,5,5,2,0.48136738142566243,72,0.0984134776302969,0.5431486339113077,132.56039968565415,0.05558400297445516
1349,211,E,1,1,5,4,1,0.8797816470900504,50,0.10281788560117014,0.5053910898221605,98.93328356381242,0.03337029367959635
1350,200,I,6,0,4,7,2,0.5205087730806327,77,0.0892765356219867,0.6183837946478941,124.51814013632678,0.02984444419460717
1351,284,J,2,1,5,3,1,0.902123077422423,54,0.0,0.5388921655545889,100.20557627596442,0.015731623315809996
1352,135,G,5,0,3,2,2,0.510987320245549,59,0.11181330593408757,0.557210108439002,105.88465483026813,0.041772690239556876
1353,46,J,9,0,5,4,1,0.5470565534333158,36,0.0985504456081193,0.7083653045665183,50.821235551662255,0.0468699233958158
1354,112,B,4,0,6,5,3,0.5106557441592996,64,0.07270703736726228,0.39511050871872533,161.9799994880948,0.045616169105623536
1355,306,G,2,1,3,5,1,0.8960415824415793,46,0.15077816747253472,0.46895960382080326,98.089472153293,0.019004100681219594
1356,309,A,9,0,5,5,2,0.4109404611517134,58,0.08901659774454056,0.7500107901597681,77.33222076397698,0.047764093090033544
1357,207,E,1,1,5,4,2,0.8408670131957535,33,0.0,0.20057295053406074,164.52866606455007,0.034681315596503906
1358,95,G,9,0,3,3,2,0.6,38,0.08712731640429301,0.22265448600821064,170.6680187822432,0.0494934369867966
1359,138,E,2,1,5,5,2,0.8750868620198876,49,0.08414344261588019,0.22301226272070235,219.71885941252907,0.03384252355676512
1360,153,C,10,0,4,4,1,0.5510488022079681,47,0.1378098432335396,0.8300256337128562,56.6247572255816,0.0668068630080082
1361,166,B,10,0,6,4,2,0.5283570999716938,45,0.10625646772486379,0.3445781465098051,130.5944687897365,0.04970405830623621
1362,94,C,7,0,4,3,1,0.5716613160002908,22,0.0,0.7311772491111623,30.088463538415287,0.014947059677347566
1363,167,B,10,0,6,6,1,0.5959547277447935,66,0.0,0.943649614816433,69.9412143699533,0.020035271409920924
1364,136,I,6,0,4,6,2,0.41747520474566263,76,0.0,0.6949521966751735,109.3600399618897,0.06448336576718054
1365,76,C,3,0,4,3,1,0.529883275416663,36,0.0,0.8503135591801043,42.337323227812796,0.023158591434790095
1366,116,E,1,1,5,4,1,0.868766103759716,42,0.0,0.42053284517106043,99.87329285282254,0.02697805332226132
1367,111,I,9,0,4,3,1,0.5743645765513209,40,0.13487568712427603,0.7288708722394965,54.879405287657825,0.05098133475976714
1368,254,A,2,1,5,4,2,0.907171400334883,50,0.09014230175232564,0.21988973151995295,227.38669811629183,0.045499137501227735
1369,63,E,2,1,5,3,2,0.8558772902358102,42,0.10649591173009199,0.1899314537671978,221.13240944009257,0.04647349510737439
1370,69,I,6,0,4,6,3,0.38642873024374275,97,0.0,0.6113725316809401,158.65940154900818,0.0790471280239793
1371,228,J,2,1,5,6,2,0.83547602424228,47,0.09807230593664622,0.25214401704326767,186.40140881048487,0.021304250425789206
1372,289,C,8,0,4,4,2,0.4560019280246569,59,0.11514112003638835,0.7010911565131369,84.15453461634766,0.06379880553792174
1373,115,B,8,0,6,2,1,0.4153550266471547,77,0.06171626654518391,1.9364241999279257,39.76401451854711,0.021443869418312535
1374,371,I,10,0,4,5,2,0.4608369793012905,56,0.12568160553084573,0.6506380779173986,86.06935545372346,0.046596549371984326
1375,168,A,9,0,5,4,2,0.5646509973537145,41,0.10893281003310773,0.38792068552966896,105.69170845844012,0.01422679484734652
1376,131,E,4,0,5,5,2,0.5163486497918648,67,0.1061855677025339,0.5456412844906434,122.79129513182741,0.04574560166138161
1377,102,D,8,0,7,4,1,0.5059442425693671,73,0.13235922285909774,1.4554108362622085,50.157658704451364,0.026048057244412542
1378,99,C,9,0,4,2,2,0.4673828487680411,48,0.10363126273270581,0.6011320948592582,79.84933829100929,0.058278255577971706
1379,240,J,3,0,5,3,1,0.5219323338148126,61,0.08068664172305538,2.0349112202370825,29.97673775315517,0.04676270469284539
1380,216,I,9,0,4,2,2,0.4432651172444238,59,0.12337770837134122,0.6393250624539327,92.2848226433346,0.06972404861723053
1381,176,G,1,1,3,5,2,0.8887978654279787,42,0.09153552534466353,0.18194046832613686,230.84473941615354,0.029295341776709387
1382,119,H,4,0,6,4,3,0.5304953180916656,82,0.13295840330589492,0.4571306508201213,179.3797896791362,0.04781005402036912
1383,210,G,3,0,3,3,1,0.4726850465700429,46,0.08917082182792707,1.068089983281179,43.06753243644109,0.05845838320454505
1384,127,B,10,0,6,7,1,0.39934769985116486,66,0.09989918259552943,1.3993394535627033,47.16511053266218,0.041135626151446086
1385,82,J,10,0,5,2,2,0.36001665604152044,43,0.1018521600245299,0.5842700112405235,73.59610997097438,0.04431248281838679
1386,231,D,6,0,7,6,2,0.5046282256803512,72,0.11279919381323067,0.616676979323013,116.7548042397196,0.02983645041230367
1387,266,G,1,1,3,4,2,0.909127431173699,39,0.0,0.21084907897129831,184.96642333120576,0.0028019507656365807
1388,198,B,10,0,6,6,1,0.38152184132595185,56,0.08916549041905623,1.2301526030065917,45.52280738432899,0.03369260841714883
1389,99,D,2,1,7,4,1,0.8813360089744212,43,0.09732681229234368,0.5748931247542548,74.79651112262107,0.05566752484789297
1390,309,G,5,0,3,3,1,0.3148656233531061,54,0.0,1.6615720947598664,32.49934214127747,0.04867060537257316
1391,120,I,4,0,4,5,3,0.2637110357870883,78,0.07811229997255546,0.8328868154789417,93.65017977280264,0.07523909156827385
1392,119,J,3,0,5,2,1,0.4526458121753597,44,0.07387714669327924,1.3693416371264455,32.13222968399158,0.04375836297631506
1393,316,A,5,0,5,3,1,0.45448858363813005,58,0.1381157646872534,1.1425733987538322,50.76260314064613,0.05218653965924899
1394,89,H,5,0,6,2,1,0.5022213307889911,58,0.10582567331380513,1.1787619196055752,49.20416840358004,0.06590468498514364
1395,165,C,6,0,4,8,3,0.4169635812452586,71,0.11900064592334031,0.404393032139003,175.57176894085305,0.053327185120559645
1396,137,I,7,0,4,1,1,0.6,45,0.07596702200304391,0.7610891535031569,59.12579333560736,0.07003072866987407
1397,165,I,6,0,4,5,2,0.5764658514876296,83,0.12674844083145448,0.5950189093762233,139.4913652189835,0.04490588118256475
1398,277,C,2,1,4,6,1,0.8,47,0.11279723469149029,0.3837290388130004,122.48226025683746,0.042486285184525754
1399,176,G,4,0,3,7,3,0.3453565520908353,73,0.10321370996251307,0.41944855171778944,174.0380308885066,0.08229566508494654
1400,203,C,2,1,4,5,1,0.8740554815264551,38,0.0,0.2673301703380606,142.1463202299461,0.04339209951684183
1401,162,G,7,0,3,1,1,0.5159416489908435,31,0.11661055845099216,0.7486658533695542,41.4069906627595,0.09097627238196668
1402,216,E,9,0,5,3,2,0.42497529914362786,63,0.09685096362027196,0.9145859760092089,68.8836278409824,0.060471201490760816
1403,158,G,8,0,3,5,1,0.4866780934302964,58,0.052736418779175384,0.8176111701701079,70.93836546769882,0.05792933943257693
1404,240,H,8,0,6,4,1,0.4257361460010431,58,0.07668633452699142,1.2020740575187687,48.24993904262376,0.02438045131122947
1405,89,A,9,0,5,4,1,0.568191011637873,35,0.11339650290852471,0.5028429771952743,69.60423350291335,0.05880043187017978
1406,90,J,1,1,5,3,2,0.915126388067043,35,0.09094175014052666,0.18273492767382507,191.5342646616178,0.04180016857515725
1407,142,A,2,1,5,4,1,0.8379968002858781,44,0.10938210339798159,0.5125452551460357,85.84607809404734,0.02676941546084944
1408,138,G,7,0,3,3,1,0.5938252136642899,21,0.0,0.34208402347314176,61.388426699350916,0.012769129436767057
1409,78,J,9,0,5,4,2,0.4331185420844038,40,0.07133919190764293,0.5165270950649167,77.44027444479526,0.09383276510109975
1410,103,C,10,0,4,4,1,0.5390934018171406,50,0.07706789607308956,0.9322038652696815,53.63633628094352,0.07244317700830212
1411,258,J,8,0,5,4,2,0.5513251587039312,80,0.0918096215324464,0.5507015547190172,145.2692466808418,0.03098932193758636
1412,110,C,7,0,4,2,1,0.36515714012809497,27,0.13086776299410252,1.1255347121905375,23.988598225861978,0.01660579934191523
1413,184,G,9,0,3,3,2,0.468951231105533,34,0.10184253224671808,0.3044980515891768,111.65917096202696,0.054191790245026315
1414,73,I,8,0,4,3,1,0.6,82,0.13365295188026594,1.3439670375643207,61.013401153505285,0.04315509739706416
1415,259,H,10,0,6,5,1,0.3628408414534362,65,0.09742695029989273,1.8240171202991713,35.63563043165891,0.04275454033014773
1416,318,B,6,0,6,6,2,0.5211001024900831,76,0.10340885997442727,0.45114393949682347,168.46064713795212,0.06453741047489872
1417,60,C,7,0,4,1,1,0.5716613160002908,36,0.0,0.7932777894002511,45.3813285598446,0.06855929299798552
1418,95,J,10,0,5,6,2,0.6,57,0.11007460178929096,0.37397434902798826,152.41687069755181,0.06486636679843291
1419,344,E,8,0,5,5,2,0.502877297877419,73,0.11514248671450111,0.5760975231932403,126.71465691324214,0.055839105453457216
